# ATENCAO: todos os fluxos deste arquivo sao SUPOSICOES; nao sao dados reais da Amanda nem das empresas citadas.
# O caso central reaproveita tickets, cadencias e dispersoes sinteticas de motor/arquetipos.py.
# Os casos baixo e alto aplicam 0,5x e 2,0x ao volume central; esses multiplicadores nao vieram de dados observados.
# Wise, Nomad, AstroPay e BCB sao referencias publicas de escala, nao fontes do fluxo projetado.
# Cada Ordem continua sendo a posicao liquida que o cliente decidiu enviar; nao ha autonetting adicional.
cenario_custo,nome_mix,n_clientes,janela_dias,horizonte_dias,cenario_fluxo,descricao_custo,descricao_fluxo,multiplicador_fluxo,natureza_do_fluxo,n_sementes,volume_anual_central_brl_p10,volume_anual_central_brl_p50,volume_anual_central_brl_p90,volume_anual_assumido_brl_p10,volume_anual_assumido_brl_p50,volume_anual_assumido_brl_p90,economia_bps_escala_assumida_p10,economia_bps_escala_assumida_p50,economia_bps_escala_assumida_p90,economia_anual_assumida_brl_p10,economia_anual_assumida_brl_p50,economia_anual_assumida_brl_p90,fracao_economia_positiva
base_hipotetica,psp_dominante,8,7,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,164.531206,181.963031,194.033755,1755159.819353,1975275.959170,2215500.949416,1.000000
base_hipotetica,psp_dominante,8,7,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,163.144883,180.360086,192.475822,3476959.636733,3915911.918798,4397121.895511,1.000000
base_hipotetica,psp_dominante,8,7,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,162.451722,179.550192,191.787629,6920559.271494,7797183.838055,8760363.787700,1.000000
sem_spread,psp_dominante,8,7,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,145.722081,161.184406,171.821794,1554950.516947,1749620.511793,1961824.029144,1.000000
sem_spread,psp_dominante,8,7,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,144.335758,159.576336,170.276072,3076541.031922,3464601.024044,3889768.054967,1.000000
sem_spread,psp_dominante,8,7,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,143.642597,158.766442,169.566604,6119722.061871,6894562.048547,7745656.106613,1.000000
sem_tarifa_fixa,psp_dominante,8,7,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,161.758563,178.789827,191.100749,1721799.942802,1940635.929362,2181621.135509,1.000000
sem_tarifa_fixa,psp_dominante,8,7,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,161.758563,178.789827,191.100749,3443599.885603,3881271.858724,4363242.271018,1.000000
sem_tarifa_fixa,psp_dominante,8,7,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,161.758563,178.789827,191.100749,6887199.771207,7762543.717448,8726484.542037,1.000000
iof_incerto_zero,psp_dominante,8,7,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,106.208301,120.080240,135.106013,1132384.471304,1304383.407845,1524047.938634,1.000000
iof_incerto_zero,psp_dominante,8,7,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,104.602068,118.567309,133.589140,2232128.938889,2575566.809906,3016495.880394,1.000000
iof_incerto_zero,psp_dominante,8,7,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,103.841561,117.771656,132.810887,4431617.874059,5117933.614030,6001391.763914,1.000000
piso_sem_componentes_incertos,psp_dominante,8,7,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,83.651611,96.360656,110.550380,890162.868251,1043069.810105,1251948.052318,1.000000
piso_sem_componentes_incertos,psp_dominante,8,7,365,central_1_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,83.651611,96.360656,110.550380,1780325.736502,2086139.620209,2503896.104635,1.000000
piso_sem_componentes_incertos,psp_dominante,8,7,365,alto_2_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,83.651611,96.360656,110.550380,3560651.473004,4172279.240419,5007792.209270,1.000000
carry_25bps,psp_dominante,8,7,365,baixo_0_5x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,148.731541,164.508986,175.377594,1586984.005332,1785725.383373,2002412.336388,1.000000
carry_25bps,psp_dominante,8,7,365,central_1_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,147.345218,162.901736,173.828032,3140608.008692,3536810.767205,3970944.669454,1.000000
carry_25bps,psp_dominante,8,7,365,alto_2_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,146.652057,162.091842,173.121968,6247856.015411,7038981.534868,7908009.335587,1.000000
combinado_severo,psp_dominante,8,7,365,baixo_0_5x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,67.347424,78.964476,92.548687,717712.972444,859963.984234,1036399.589076,1.000000
combinado_severo,psp_dominante,8,7,365,central_1_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,67.347424,78.964476,92.548687,1435425.944888,1719927.968469,2072799.178151,1.000000
combinado_severo,psp_dominante,8,7,365,alto_2_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,67.347424,78.964476,92.548687,2870851.889776,3439855.936937,4145598.356302,1.000000
sem_carry,psp_dominante,8,7,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,100572858.760000,109850657.810000,119572879.295000,167.540666,185.287611,197.585715,1787193.307738,2011380.830750,2256089.256660,1.000000
sem_carry,psp_dominante,8,7,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,201145717.520000,219701315.620000,239145758.590000,166.154343,183.685486,196.029873,3541026.613503,3988121.661959,4478298.509998,1.000000
sem_carry,psp_dominante,8,7,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,201145717.520000,219701315.620000,239145758.590000,402291435.040000,439402631.240000,478291517.180000,165.461182,182.875592,195.342993,7048693.225033,7941603.324376,8922717.016674,1.000000
base_hipotetica,psp_dominante,12,1,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,158670035.735000,168641226.215000,182375148.005000,182.616469,191.646434,199.774518,2981018.619097,3223535.912655,3506740.865884,1.000000
base_hipotetica,psp_dominante,12,1,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,317340071.470000,337282452.430000,364750296.010000,180.768745,189.761620,197.890373,5900495.315926,6383412.067492,6948164.486995,1.000000
base_hipotetica,psp_dominante,12,1,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,634680142.940000,674564904.860000,729500592.020000,179.831536,188.796123,196.943998,11740830.641980,12704047.704380,13834128.987476,1.000000
sem_spread,psp_dominante,12,1,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,158670035.735000,168641226.215000,182375148.005000,161.792319,169.785509,176.954493,2641704.749531,2855948.033423,3106617.719631,1.000000
sem_spread,psp_dominante,12,1,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,317340071.470000,337282452.430000,364750296.010000,159.967070,167.918161,175.099948,5221386.465444,5648559.134909,6147555.427747,1.000000
sem_spread,psp_dominante,12,1,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,634680142.940000,674564904.860000,729500592.020000,159.029861,166.955073,174.153573,10382612.941015,11233917.068617,12232741.099119,1.000000
sem_tarifa_fixa,psp_dominante,12,1,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,158670035.735000,168641226.215000,182375148.005000,178.894345,187.833051,196.010685,2920167.599979,3160781.651052,3442982.144484,1.000000
sem_tarifa_fixa,psp_dominante,12,1,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,317340071.470000,337282452.430000,364750296.010000,178.894345,187.833051,196.010685,5840335.199958,6321563.302104,6885964.288968,1.000000
sem_tarifa_fixa,psp_dominante,12,1,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,634680142.940000,674564904.860000,729500592.020000,178.894345,187.833051,196.010685,11680670.399917,12643126.604208,13771928.577936,1.000000
iof_incerto_zero,psp_dominante,12,1,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,158670035.735000,168641226.215000,182375148.005000,106.162861,117.302504,127.663845,1753948.274512,1963752.476719,2215468.154765,1.000000
iof_incerto_zero,psp_dominante,12,1,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,317340071.470000,337282452.430000,364750296.010000,104.392437,115.454963,125.856741,3446642.809140,3863716.992622,4367376.291537,1.000000
iof_incerto_zero,psp_dominante,12,1,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,634680142.940000,674564904.860000,729500592.020000,103.507225,114.472924,124.953189,6836845.605405,7662793.976586,8671192.565080,1.000000
piso_sem_componentes_incertos,psp_dominante,12,1,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,158670035.735000,168641226.215000,182375148.005000,81.070372,91.923004,101.490578,1339712.633703,1526441.943645,1756707.631393,1.000000
piso_sem_componentes_incertos,psp_dominante,12,1,365,central_1_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,317340071.470000,337282452.430000,364750296.010000,81.070372,91.923004,101.490578,2679425.267407,3052883.887290,3513415.262785,1.000000
piso_sem_componentes_incertos,psp_dominante,12,1,365,alto_2_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,634680142.940000,674564904.860000,729500592.020000,81.070372,91.923004,101.490578,5358850.534813,6105767.774579,7026830.525571,1.000000
carry_25bps,psp_dominante,12,1,365,baixo_0_5x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,158670035.735000,168641226.215000,182375148.005000,165.124183,173.283257,180.605697,2695994.968661,2914762.094100,3170637.423032,1.000000
carry_25bps,psp_dominante,12,1,365,central_1_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,317340071.470000,337282452.430000,364750296.010000,317340071.470000,337282452.430000,364750296.010000,163.295338,171.412729,178.746416,5330043.881521,5766135.604123,6275624.580770,1.000000
